id,action_seq,current_state,goal_state,out_action
1241,"[-1, -1, 5, 23, 16]","[1841.7783036170988, 45.13037402331546, 1.4614584694198385, 0.16959085169591706, -0.03191828283234565, -0.03120128471506456, -0.03491, 0.1585562093577087, 9150.079365079364]","[1841.7783036170988, 45.13037402331546, 1.4614584694198385, 0.16959085169591706, -0.03191828283234565, -0.03120128471506456, -0.03491, 0.1585562093577087, 9150.079365079364]",16
1242,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1809.721487910909, 150.98171402493008, 2.303176328419153, 0.1690153303986949, 0.1824489950942335, -0.002984163977580721, -0.03491, 0.19026745122925046, 13152.857142857143]",18
1242,"[-1, -1, -1, -1, 18]","[590.4721796253802, -32.23335163445746, 2.5031861656364764, 0.28574076322874414, 0.20170439582297653, -0.02645375477599658, -0.06981, 0.1585562093577087, 3810.0]","[1809.721487910909, 150.98171402493008, 2.303176328419153, 0.1690153303986949, 0.1824489950942335, -0.002984163977580721, -0.03491, 0.19026745122925046, 13152.857142857143]",23
1242,"[-1, -1, -1, 18, 23]","[1445.206890305508, 93.73949502047581, 2.4438387860716375, 0.24121035165715626, 0.15977958825963165, -0.03396280228957699, -0.03491, 0.19026745122925046, 10350.0]","[1809.721487910909, 150.98171402493008, 2.303176328419153, 0.1690153303986949, 0.1824489950942335, -0.002984163977580721, -0.03491, 0.19026745122925046, 13152.857142857143]",23
1242,"[-1, -1, 18, 23, 23]","[1809.721487910909, 150.98171402493008, 2.303176328419153, 0.1690153303986949, 0.1824489950942335, -0.002984163977580721, -0.03491, 0.19026745122925046, 13152.857142857143]","[1809.721487910909, 150.98171402493008, 2.303176328419153, 0.1690153303986949, 0.1824489950942335, -0.002984163977580721, -0.03491, 0.19026745122925046, 13152.857142857143]",23
1243,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1856.8189474331405, -250.20703871281944, 1.8102657446855914, 0.07227328086790881, 0.24926569066449208, 0.029008960381726345, -0.05236, 0.12684496748616697, 1288.0952380952383]",3
1243,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1856.8189474331405, -250.20703871281944, 1.8102657446855914, 0.07227328086790881, 0.24926569066449208, 0.029008960381726345, -0.05236, 0.12684496748616697, 1288.0952380952383]",1
1243,"[-1, -1, -1, 3, 1]","[1439.3956987597937, -257.7995884488589, 2.4887339223921363, 0.08608616240448101, -0.16989056710030964, 0.0005147215276371034, -0.01745, 0, 120.0]","[1856.8189474331405, -250.20703871281944, 1.8102657446855914, 0.07227328086790881, 0.24926569066449208, 0.029008960381726345, -0.05236, 0.12684496748616697, 1288.0952380952383]",10
1243,"[-1, -1, 3, 1, 10]","[1856.8189474331405, -250.20703871281944, 1.8102657446855914, 0.07227328086790881, 0.24926569066449208, 0.029008960381726345, -0.05236, 0.12684496748616697, 1288.0952380952383]","[1856.8189474331405, -250.20703871281944, 1.8102657446855914, 0.07227328086790881, 0.24926569066449208, 0.029008960381726345, -0.05236, 0.12684496748616697, 1288.0952380952383]",10
1244,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1950.929842323211, -230.66967822369307, 1.7033525137867107, 0.13985766973148445, 0.034359468074006874, 0.0043614819999096685, -0.05236, 0.0, 195.87301587301587]",2
1244,"[-1, -1, -1, -1, 2]","[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596, -0.03491, 0, 60.0]","[1950.929842323211, -230.66967822369307, 1.7033525137867107, 0.13985766973148445, 0.034359468074006874, 0.0043614819999096685, -0.05236, 0.0, 195.87301587301587]",2
1244,"[-1, -1, -1, 2, 2]","[1341.1819870116638, -174.7395289260939, 1.7792229686063885, 0.11995453200902928, -0.0416263821905009, -0.00021851824618996014, -0.03491, 0, 120.0]","[1950.929842323211, -230.66967822369307, 1.7033525137867107, 0.13985766973148445, 0.034359468074006874, 0.0043614819999096685, -0.05236, 0.0, 195.87301587301587]",5
1244,"[-1, -1, 2, 2, 5]","[1806.3785058514559, -205.63080572288905, 1.153462589330779, 0.18228527044571, 0.12109621646927582, -0.0007412331602206491, -0.08727, 0, 180.0]","[1950.929842323211, -230.66967822369307, 1.7033525137867107, 0.13985766973148445, 0.034359468074006874, 0.0043614819999096685, -0.05236, 0.0, 195.87301587301587]",3
1244,"[-1, 2, 2, 5, 3]","[1950.929842323211, -230.66967822369307, 1.7033525137867107, 0.13985766973148445, 0.034359468074006874, 0.0043614819999096685, -0.05236, 0, 195.87301587301587]","[1950.929842323211, -230.66967822369307, 1.7033525137867107, 0.13985766973148445, 0.034359468074006874, 0.0043614819999096685, -0.05236, 0.0, 195.87301587301587]",3
1245,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1778.305160765467, -210.96631037482584, 1.5250199645744003, 0.14326997229896155, -0.0331879075204809, 0.0006464028443389576, -0.05236, 0.0, 166.5079365079365]",2
1245,"[-1, -1, -1, -1, 2]","[669.2287603240479, -95.75193694986872, 1.6797456046651493, 0.12236049247733556, -0.021983999122508584, -0.0017606134186559596, -0.03491, 0, 60.0]","[1778.305160765467, -210.96631037482584, 1.5250199645744003, 0.14326997229896155, -0.0331879075204809, 0.0006464028443389576, -0.05236, 0.0, 166.5079365079365]",2
1245,"[-1, -1, -1, 2, 2]","[1341.1819870116638, -174.7395289260939, 1.7792229686063885, 0.11995453200902928, -0.0416263821905009, -0.00021851824618996014, -0.03491, 0, 120.0]","[1778.305160765467, -210.96631037482584, 1.5250199645744003, 0.14326997229896155, -0.0331879075204809, 0.0006464028443389576, -0.05236, 0.0, 166.5079365079365]",3
1245,"[-1, -1, 2, 2, 3]","[1778.305160765467, -210.96631037482584, 1.5250199645744003, 0.14326997229896155, -0.0331879075204809, 0.0006464028443389576, -0.05236, 0, 166.5079365079365]","[1778.305160765467, -210.96631037482584, 1.5250199645744003, 0.14326997229896155, -0.0331879075204809, 0.0006464028443389576, -0.05236, 0.0, 166.5079365079365]",3
1246,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2213.121395669617, -390.0028690070216, 2.4383256130525264, 0.08688397088209299, -0.14362767114848093, 9.024493477514008e-05, -0.01745, 0.0, 2095.0793650793653]",12
1246,"[-1, -1, -1, -1, 12]","[523.5110460510544, -33.85447312218764, 1.2434118310040225, 0.2569759744285557, 0.2767936284213621, -0.03518068952044676, -0.08727, 0.12684496748616697, 1980.0]","[2213.121395669617, -390.0028690070216, 2.4383256130525264, 0.08688397088209299, -0.14362767114848093, 9.024493477514008e-05, -0.01745, 0.0, 2095.0793650793653]",1
1246,"[-1, -1, -1, 12, 1]","[1381.1207528938892, -236.7234745557294, 2.5024553002926626, 0.08573452688297867, -0.18971868640859388, 0.0006447321712217883, -0.01745, 0, 2040.0]","[2213.121395669617, -390.0028690070216, 2.4383256130525264, 0.08688397088209299, -0.14362767114848093, 9.024493477514008e-05, -0.01745, 0.0, 2095.0793650793653]",1
1246,"[-1, -1, 12, 1, 1]","[2213.121395669617, -390.0028690070216, 2.4383256130525264, 0.08688397088209299, -0.14362767114848093, 9.024493477514008e-05, -0.01745, 0, 2095.0793650793653]","[2213.121395669617, -390.0028690070216, 2.4383256130525264, 0.08688397088209299, -0.14362767114848093, 9.024493477514008e-05, -0.01745, 0.0, 2095.0793650793653]",1
1247,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2219.7282486275767, -366.45122097902913, 2.381563431130786, 0.08759572632891724, -0.1423837034994703, -0.0003635073090412799, -0.01745, 0.0, 206.66666666666666]",4
1247,"[-1, -1, -1, -1, 4]","[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05, -0.06981, 0, 60.0]","[2219.7282486275767, -366.45122097902913, 2.381563431130786, 0.08759572632891724, -0.1423837034994703, -0.0003635073090412799, -0.01745, 0.0, 206.66666666666666]",5
1247,"[-1, -1, -1, 4, 5]","[945.0023038929912, -87.03497675773443, 1.1957278362013086, 0.18118048878221726, 0.07111144823753927, 0.0005390065367722275, -0.08727, 0, 120.0]","[2219.7282486275767, -366.45122097902913, 2.381563431130786, 0.08759572632891724, -0.1423837034994703, -0.0003635073090412799, -0.01745, 0.0, 206.66666666666666]",1
1247,"[-1, -1, 4, 5, 1]","[1815.3294351371505, -294.72990032682276, 2.5187274128496857, 0.08564719069606037, -0.18195445869993665, 0.0007578580470979608, -0.01745, 0, 180.0]","[2219.7282486275767, -366.45122097902913, 2.381563431130786, 0.08759572632891724, -0.1423837034994703, -0.0003635073090412799, -0.01745, 0.0, 206.66666666666666]",1
1247,"[-1, 4, 5, 1, 1]","[2219.7282486275767, -366.45122097902913, 2.381563431130786, 0.08759572632891724, -0.1423837034994703, -0.0003635073090412799, -0.01745, 0, 206.66666666666666]","[2219.7282486275767, -366.45122097902913, 2.381563431130786, 0.08759572632891724, -0.1423837034994703, -0.0003635073090412799, -0.01745, 0.0, 206.66666666666666]",1
1248,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2122.3028770459473, -274.00769786020936, 1.21614430513352, 0.20387731998691652, -0.007041872324406572, -0.043100977157155496, -0.05236, 0.12684496748616697, 719.5238095238095]",4
1248,"[-1, -1, -1, -1, 4]","[495.9651783486855, -49.624823236903964, 1.3078058336710534, 0.16424410515379131, 0.06882998138032456, 5.6277848749595606e-05, -0.06981, 0, 60.0]","[2122.3028770459473, -274.00769786020936, 1.21614430513352, 0.20387731998691652, -0.007041872324406572, -0.043100977157155496, -0.05236, 0.12684496748616697, 719.5238095238095]",3
1248,"[-1, -1, -1, 4, 3]","[1055.5050879883975, -106.27682871372707, 1.507269662995583, 0.14377336091308687, -0.015001860413637805, 0.00027843491387756107, -0.05236, 0, 120.0]","[2122.3028770459473, -274.00769786020936, 1.21614430513352, 0.20387731998691652, -0.007041872324406572, -0.043100977157155496, -0.05236, 0.12684496748616697, 719.5238095238095]",1
1248,"[-1, -1, 4, 3, 1]","[1933.7742970155534, -301.2030098994968, 2.4940769325915966, 0.08600125224697108, -0.17224513110129744, 0.000556669546812622, -0.01745, 0, 180.0]","[2122.3028770459473, -274.00769786020936, 1.21614430513352, 0.20387731998691652, -0.007041872324406572, -0.043100977157155496, -0.05236, 0.12684496748616697, 719.5238095238095]",10
1248,"[-1, 4, 3, 1, 10]","[2122.3028770459473, -274.00769786020936, 1.21614430513352, 0.20387731998691652, -0.007041872324406572, -0.043100977157155496, -0.05236, 0.12684496748616697, 719.5238095238095]","[2122.3028770459473, -274.00769786020936, 1.21614430513352, 0.20387731998691652, -0.007041872324406572, -0.043100977157155496, -0.05236, 0.12684496748616697, 719.5238095238095]",10
1249,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1930.413129976862, -176.7934385932242, 1.0854778649311392, 0.20040532157264734, 0.09659746791054888, -0.0017781483487134175, -0.10472, 0.0, 239.52380952380952]",5
1249,"[-1, -1, -1, -1, 5]","[449.3339568747035, -42.07691425450208, 1.1584265979464572, 0.18275276880263788, 0.05364134111997044, -0.0009107324235008902, -0.08727, 0, 60.0]","[1930.413129976862, -176.7934385932242, 1.0854778649311392, 0.20040532157264734, 0.09659746791054888, -0.0017781483487134175, -0.10472, 0.0, 239.52380952380952]",3
1249,"[-1, -1, -1, 5, 3]","[1009.4102221222225, -102.55174885008527, 1.5316491911855172, 0.14313237691720432, -0.021356400637216798, 0.0008020885773133661, -0.05236, 0, 120.0]","[1930.413129976862, -176.7934385932242, 1.0854778649311392, 0.20040532157264734, 0.09659746791054888, -0.0017781483487134175, -0.10472, 0.0, 239.52380952380952]",4
1249,"[-1, -1, 5, 3, 4]","[1506.6665195651008, -142.37449588399534, 1.299684811968222, 0.16475389547878366, 0.017301254544513613, -0.00034607397500737607, -0.06981, 0, 180.0]","[1930.413129976862, -176.7934385932242, 1.0854778649311392, 0.20040532157264734, 0.09659746791054888, -0.0017781483487134175, -0.10472, 0.0, 239.52380952380952]",6
1249,"[-1, 5, 3, 4, 6]","[1930.413129976862, -176.7934385932242, 1.0854778649311392, 0.20040532157264734, 0.09659746791054888, -0.0017781483487134175, -0.10472, 0, 239.52380952380952]","[1930.413129976862, -176.7934385932242, 1.0854778649311392, 0.20040532157264734, 0.09659746791054888, -0.0017781483487134175, -0.10472, 0.0, 239.52380952380952]",6
1250,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2083.952667915385, 61.87952441932735, 1.7392934227007923, 0.2355924505962453, 0.532759629753994, -0.024114847787822653, -0.05236, 0.19026745122925046, 9509.84126984127]",9
1250,"[-1, -1, -1, -1, 9]","[830.3916084985825, -45.941279781909316, 1.9684854398653195, 0.21399057430329113, 0.22171397444712634, -0.04385214524694723, -0.03491, 0.12684496748616697, 1980.0]","[2083.952667915385, 61.87952441932735, 1.7392934227007923, 0.2355924505962453, 0.532759629753994, -0.024114847787822653, -0.05236, 0.19026745122925046, 9509.84126984127]",16
1250,"[-1, -1, -1, 9, 16]","[1678.9016355358513, 0.698085344788575, 2.2965995554132306, 0.23494981956567662, 0.22995227409855237, -0.0421119220506267, -0.03491, 0.1585562093577087, 5790.0]","[2083.952667915385, 61.87952441932735, 1.7392934227007923, 0.2355924505962453, 0.532759629753994, -0.024114847787822653, -0.05236, 0.19026745122925046, 9509.84126984127]",24
1250,"[-1, -1, 9, 16, 24]","[2083.952667915385, 61.87952441932735, 1.7392934227007923, 0.2355924505962453, 0.532759629753994, -0.024114847787822653, -0.05236, 0.19026745122925046, 9509.84126984127]","[2083.952667915385, 61.87952441932735, 1.7392934227007923, 0.2355924505962453, 0.532759629753994, -0.024114847787822653, -0.05236, 0.19026745122925046, 9509.84126984127]",24
1251,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1924.550950905458, -88.44341627252017, 1.5055288673297766, 0.14382466289812054, -0.010705955220834494, 0.00024582439813192067, -0.05236, 0.0, 3924.9206349206347]",16
1251,"[-1, -1, -1, -1, 16]","[857.6037520848663, 6.86637258054445, 1.9139369251948164, 0.2267925089939048, 0.42169141558064904, -0.04120994272701335, -0.03491, 0.1585562093577087, 3810.0]","[1924.550950905458, -88.44341627252017, 1.5055288673297766, 0.14382466289812054, -0.010705955220834494, 0.00024582439813192067, -0.05236, 0.0, 3924.9206349206347]",3
1251,"[-1, -1, -1, 16, 3]","[1407.5468637874176, -37.51984314336318, 1.4151064731459801, 0.14650932238692796, -0.05031822665865414, -0.0018718421216478247, -0.05236, 0, 3870.0]","[1924.550950905458, -88.44341627252017, 1.5055288673297766, 0.14382466289812054, -0.010705955220834494, 0.00024582439813192067, -0.05236, 0.0, 3924.9206349206347]",3
1251,"[-1, -1, 16, 3, 3]","[1924.550950905458, -88.44341627252017, 1.5055288673297766, 0.14382466289812054, -0.010705955220834494, 0.00024582439813192067, -0.05236, 0, 3924.9206349206347]","[1924.550950905458, -88.44341627252017, 1.5055288673297766, 0.14382466289812054, -0.010705955220834494, 0.00024582439813192067, -0.05236, 0.0, 3924.9206349206347]",3
1252,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2033.7712218178467, -226.6559599440997, 1.3004582259177333, 0.15113515716809878, 0.017045361524251686, -0.004606067949207279, -0.05236, 0.0, 193.4920634920635]",3
1252,"[-1, -1, -1, -1, 3]","[559.3034116464789, -64.74060666287147, 1.5558269942118328, 0.14252264743191032, -0.0318765805639669, 0.0013099972286478513, -0.05236, 0, 60.0]","[2033.7712218178467, -226.6559599440997, 1.3004582259177333, 0.15113515716809878, 0.017045361524251686, -0.004606067949207279, -0.05236, 0.0, 193.4920634920635]",2
1252,"[-1, -1, -1, 3, 2]","[1231.781355038415, -146.6578111622128, 1.7602225067595845, 0.12037012163919389, -0.0407052208734974, -0.0005073694415070637, -0.03491, 0, 120.0]","[2033.7712218178467, -226.6559599440997, 1.3004582259177333, 0.15113515716809878, 0.017045361524251686, -0.004606067949207279, -0.05236, 0.0, 193.4920634920635]",2
1252,"[-1, -1, 3, 2, 2]","[1904.810434433129, -224.1194271907529, 1.7894768283088753, 0.11972665832586003, -0.045548235284151334, -6.516172235805633e-05, -0.03491, 0, 180.0]","[2033.7712218178467, -226.6559599440997, 1.3004582259177333, 0.15113515716809878, 0.017045361524251686, -0.004606067949207279, -0.05236, 0.0, 193.4920634920635]",3
1252,"[-1, 3, 2, 2, 3]","[2033.7712218178467, -226.6559599440997, 1.3004582259177333, 0.15113515716809878, 0.017045361524251686, -0.004606067949207279, -0.05236, 0, 193.4920634920635]","[2033.7712218178467, -226.6559599440997, 1.3004582259177333, 0.15113515716809878, 0.017045361524251686, -0.004606067949207279, -0.05236, 0.0, 193.4920634920635]",3
1253,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2101.1541640016576, -284.10693541470715, 1.4790901766924998, 0.1553760329469162, -0.18373106437597822, -0.002644009381253131, -0.05236, 0.12684496748616697, 829.5238095238095]",3
1253,"[-1, -1, -1, -1, 3]","[559.3034116464789, -64.74060666287147, 1.5558269942118328, 0.14252264743191032, -0.0318765805639669, 0.0013099972286478513, -0.05236, 0, 60.0]","[2101.1541640016576, -284.10693541470715, 1.4790901766924998, 0.1553760329469162, -0.18373106437597822, -0.002644009381253131, -0.05236, 0.12684496748616697, 829.5238095238095]",5
1253,"[-1, -1, -1, 3, 5]","[1016.772234743022, -99.28387482544456, 1.2034008498647244, 0.18071453568538057, 0.09420880748544046, 0.000920281828625616, -0.08727, 0, 120.0]","[2101.1541640016576, -284.10693541470715, 1.4790901766924998, 0.1553760329469162, -0.18373106437597822, -0.002644009381253131, -0.05236, 0.12684496748616697, 829.5238095238095]",1
1253,"[-1, -1, 3, 5, 1]","[1885.1510887049828, -306.04075594636106, 2.51602461928695, 0.0856633264700668, -0.18308173141622844, 0.0007388576027059205, -0.01745, 0, 180.0]","[2101.1541640016576, -284.10693541470715, 1.4790901766924998, 0.1553760329469162, -0.18373106437597822, -0.002644009381253131, -0.05236, 0.12684496748616697, 829.5238095238095]",10
1253,"[-1, 3, 5, 1, 10]","[2101.1541640016576, -284.10693541470715, 1.4790901766924998, 0.1553760329469162, -0.18373106437597822, -0.002644009381253131, -0.05236, 0.12684496748616697, 829.5238095238095]","[2101.1541640016576, -284.10693541470715, 1.4790901766924998, 0.1553760329469162, -0.18373106437597822, -0.002644009381253131, -0.05236, 0.12684496748616697, 829.5238095238095]",10
1254,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1993.4379083937279, -76.63209764641672, 0.9539903051998824, 0.18954736405873526, 0.19865044036241042, -0.014427118968108455, -0.06981, 0.0, 3955.5555555555557]",4
