id,action_seq,current_state,goal_state,out_action
17,"[-1, 19, 7, 1, 16]","[1972.9703467521558, -409.82076051513013, 2.0747614363376883, 0.2103496292738836, 0.19891219589045003, -0.0556467876935875, -0.03491, 0.1585562093577087, 5488.015873015873]","[1972.9703467521558, -409.82076051513013, 2.0747614363376883, 0.2103496292738836, 0.19891219589045003, -0.0556467876935875, -0.03491, 0.1585562093577087, 5488.015873015873]",16
18,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1779.7734586048723, -90.68659920975665, 1.3156534091785763, 0.16415528461124057, 0.03694738478128758, 0.000179340308935051, -0.06981, 0.0, 3943.1746031746034]",17
18,"[-1, -1, -1, -1, 17]","[663.0277190048054, 2.126122575377674, 1.8111718377087926, 0.22277246065062237, -0.27984445906588185, -0.05162059450714522, -0.05236, 0.1585562093577087, 3810.0]","[1779.7734586048723, -90.68659920975665, 1.3156534091785763, 0.16415528461124057, 0.03694738478128758, 0.000179340308935051, -0.06981, 0.0, 3943.1746031746034]",4
18,"[-1, -1, -1, 17, 4]","[1174.9518256033714, -36.556025621077865, 1.275804062737571, 0.16577981790685767, -0.005382629212520447, -0.0010620298203179203, -0.06981, 0, 3870.0]","[1779.7734586048723, -90.68659920975665, 1.3156534091785763, 0.16415528461124057, 0.03694738478128758, 0.000179340308935051, -0.06981, 0.0, 3943.1746031746034]",4
18,"[-1, -1, 17, 4, 4]","[1672.109076734868, -80.9443069707327, 1.3007116507179461, 0.16463706488426452, 0.04070378000727576, -0.00024966289659198414, -0.06981, 0, 3930.0]","[1779.7734586048723, -90.68659920975665, 1.3156534091785763, 0.16415528461124057, 0.03694738478128758, 0.000179340308935051, -0.06981, 0.0, 3943.1746031746034]",4
18,"[-1, 17, 4, 4, 4]","[1779.7734586048723, -90.68659920975665, 1.3156534091785763, 0.16415528461124057, 0.03694738478128758, 0.000179340308935051, -0.06981, 0, 3943.1746031746034]","[1779.7734586048723, -90.68659920975665, 1.3156534091785763, 0.16415528461124057, 0.03694738478128758, 0.000179340308935051, -0.06981, 0.0, 3943.1746031746034]",4
19,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1705.6030621976145, -179.55298418456746, 1.2601629461685913, 0.16627548538278103, 0.021604425442745948, -0.0014988464580894302, -0.06981, 0.0, 176.984126984127]",3
19,"[-1, -1, -1, -1, 3]","[559.5548653512201, -64.43389144133145, 1.5469528870308702, 0.14278518106604685, -0.026724926328013165, 0.0011418132414958686, -0.05236, 0, 60.0]","[1705.6030621976145, -179.55298418456746, 1.2601629461685913, 0.16627548538278103, 0.021604425442745948, -0.0014988464580894302, -0.06981, 0.0, 176.984126984127]",2
19,"[-1, -1, -1, 3, 2]","[1231.7643273755248, -146.53702344771975, 1.762262422161831, 0.12032242136301244, -0.040624351635795, -0.0004770326751461017, -0.03491, 0, 120.0]","[1705.6030621976145, -179.55298418456746, 1.2601629461685913, 0.16627548538278103, 0.021604425442745948, -0.0014988464580894302, -0.06981, 0.0, 176.984126984127]",4
19,"[-1, -1, 3, 2, 4]","[1705.6030621976145, -179.55298418456746, 1.2601629461685913, 0.16627548538278103, 0.021604425442745948, -0.0014988464580894302, -0.06981, 0, 176.984126984127]","[1705.6030621976145, -179.55298418456746, 1.2601629461685913, 0.16627548538278103, 0.021604425442745948, -0.0014988464580894302, -0.06981, 0.0, 176.984126984127]",4
20,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1916.2459329396074, -117.56247690709871, 1.431440380683089, 0.18437356607227767, 0.15559815340834066, -0.035182653801424935, -0.05236, 0.12684496748616697, 2959.047619047619]",10
20,"[-1, -1, -1, -1, 10]","[660.1896135062101, -31.66802434354193, 1.7955340110872278, 0.21386291704626426, -0.1603392087354703, -0.04365342539118546, -0.05236, 0.12684496748616697, 1980.0]","[1916.2459329396074, -117.56247690709871, 1.431440380683089, 0.18437356607227767, 0.15559815340834066, -0.035182653801424935, -0.05236, 0.12684496748616697, 2959.047619047619]",5
20,"[-1, -1, -1, 10, 5]","[1129.2375837145853, -63.80873935859813, 1.1924565777650493, 0.18079568300426985, 0.10838977422933814, 0.0005278697159311366, -0.08727, 0, 2040.0]","[1916.2459329396074, -117.56247690709871, 1.431440380683089, 0.18437356607227767, 0.15559815340834066, -0.035182653801424935, -0.05236, 0.12684496748616697, 2959.047619047619]",4
20,"[-1, -1, 10, 5, 4]","[1622.8590618439791, -109.50328659061888, 1.3203213857072127, 0.16395047849319402, 0.044635024510039575, 0.00032807157394035746, -0.06981, 0, 2100.0]","[1916.2459329396074, -117.56247690709871, 1.431440380683089, 0.18437356607227767, 0.15559815340834066, -0.035182653801424935, -0.05236, 0.12684496748616697, 2959.047619047619]",10
20,"[-1, 10, 5, 4, 10]","[1916.2459329396074, -117.56247690709871, 1.431440380683089, 0.18437356607227767, 0.15559815340834066, -0.035182653801424935, -0.05236, 0.12684496748616697, 2959.047619047619]","[1916.2459329396074, -117.56247690709871, 1.431440380683089, 0.18437356607227767, 0.15559815340834066, -0.035182653801424935, -0.05236, 0.12684496748616697, 2959.047619047619]",10
21,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[2050.2122891921863, -267.8866255680556, 1.4481036680159023, 0.05022998951834833, -0.04924416280856227, 0.026842400286883516, -0.05236, 0.12684496748616697, 1581.4285714285716]",2
21,"[-1, -1, -1, -1, 2]","[669.1997063306001, -95.64383125719326, 1.6894554012413938, 0.12209118068908624, -0.024539620129299368, -0.001610730136986043, -0.03491, 0, 60.0]","[2050.2122891921863, -267.8866255680556, 1.4481036680159023, 0.05022998951834833, -0.04924416280856227, 0.026842400286883516, -0.05236, 0.12684496748616697, 1581.4285714285716]",1
21,"[-1, -1, -1, 2, 1]","[1549.409413475973, -282.55213108812467, 2.474605500875075, 0.08626274620052186, -0.16755826824657133, 0.00040278448171390417, -0.01745, 0, 120.0]","[2050.2122891921863, -267.8866255680556, 1.4481036680159023, 0.05022998951834833, -0.04924416280856227, 0.026842400286883516, -0.05236, 0.12684496748616697, 1581.4285714285716]",10
21,"[-1, -1, 2, 1, 10]","[2050.2122891921863, -267.8866255680556, 1.4481036680159023, 0.05022998951834833, -0.04924416280856227, 0.026842400286883516, -0.05236, 0.12684496748616697, 1581.4285714285716]","[2050.2122891921863, -267.8866255680556, 1.4481036680159023, 0.05022998951834833, -0.04924416280856227, 0.026842400286883516, -0.05236, 0.12684496748616697, 1581.4285714285716]",10
22,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1992.1475990420888, -321.94498982106495, 1.8603890864526993, 0.11834658681330305, 0.02570186448390094, 0.0009897976276020683, -0.03491, 0.0, 158.09523809523807]",2
22,"[-1, -1, -1, -1, 2]","[669.1997063306001, -95.64383125719326, 1.6894554012413938, 0.12209118068908624, -0.024539620129299368, -0.001610730136986043, -0.03491, 0, 60.0]","[1992.1475990420888, -321.94498982106495, 1.8603890864526993, 0.11834658681330305, 0.02570186448390094, 0.0009897976276020683, -0.03491, 0.0, 158.09523809523807]",1
22,"[-1, -1, -1, 2, 1]","[1549.409413475973, -282.55213108812467, 2.474605500875075, 0.08626274620052186, -0.16755826824657133, 0.00040278448171390417, -0.01745, 0, 120.0]","[1992.1475990420888, -321.94498982106495, 1.8603890864526993, 0.11834658681330305, 0.02570186448390094, 0.0009897976276020683, -0.03491, 0.0, 158.09523809523807]",2
22,"[-1, -1, 2, 1, 2]","[1992.1475990420888, -321.94498982106495, 1.8603890864526993, 0.11834658681330305, 0.02570186448390094, 0.0009897976276020683, -0.03491, 0, 158.09523809523807]","[1992.1475990420888, -321.94498982106495, 1.8603890864526993, 0.11834658681330305, 0.02570186448390094, 0.0009897976276020683, -0.03491, 0.0, 158.09523809523807]",2
23,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1916.4612643976554, -474.2677090801049, 2.4016538810287242, 0.0870677829401188, -0.1735964800926441, -0.00015985327433984007, -0.01745, 0.0, 4300.47619047619]",20
23,"[-1, -1, -1, -1, 20]","[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021, -0.10472, 0.1585562093577087, 3810.0]","[1916.4612643976554, -474.2677090801049, 2.4016538810287242, 0.0870677829401188, -0.1735964800926441, -0.00015985327433984007, -0.01745, 0.0, 4300.47619047619]",7
23,"[-1, -1, -1, 20, 7]","[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155, -0.0, 0.12684496748616697, 4218.571428571428]","[1916.4612643976554, -474.2677090801049, 2.4016538810287242, 0.0870677829401188, -0.1735964800926441, -0.00015985327433984007, -0.01745, 0.0, 4300.47619047619]",1
23,"[-1, -1, 20, 7, 1]","[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558, -0.01745, 0, 4278.571428571428]","[1916.4612643976554, -474.2677090801049, 2.4016538810287242, 0.0870677829401188, -0.1735964800926441, -0.00015985327433984007, -0.01745, 0.0, 4300.47619047619]",1
23,"[-1, 20, 7, 1, 1]","[1916.4612643976554, -474.2677090801049, 2.4016538810287242, 0.0870677829401188, -0.1735964800926441, -0.00015985327433984007, -0.01745, 0, 4300.47619047619]","[1916.4612643976554, -474.2677090801049, 2.4016538810287242, 0.0870677829401188, -0.1735964800926441, -0.00015985327433984007, -0.01745, 0.0, 4300.47619047619]",1
24,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1798.4235936161626, -385.60420935635244, 1.314955767516546, 0.22795303186219767, -0.08768322161637701, -0.06035993608732506, -0.05236, 0.1585562093577087, 5417.539682539682]",20
24,"[-1, -1, -1, -1, 20]","[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021, -0.10472, 0.1585562093577087, 3810.0]","[1798.4235936161626, -385.60420935635244, 1.314955767516546, 0.22795303186219767, -0.08768322161637701, -0.06035993608732506, -0.05236, 0.1585562093577087, 5417.539682539682]",7
24,"[-1, -1, -1, 20, 7]","[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155, -0.0, 0.12684496748616697, 4218.571428571428]","[1798.4235936161626, -385.60420935635244, 1.314955767516546, 0.22795303186219767, -0.08768322161637701, -0.06035993608732506, -0.05236, 0.1585562093577087, 5417.539682539682]",1
24,"[-1, -1, 20, 7, 1]","[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558, -0.01745, 0, 4278.571428571428]","[1798.4235936161626, -385.60420935635244, 1.314955767516546, 0.22795303186219767, -0.08768322161637701, -0.06035993608732506, -0.05236, 0.1585562093577087, 5417.539682539682]",17
24,"[-1, 20, 7, 1, 17]","[1798.4235936161626, -385.60420935635244, 1.314955767516546, 0.22795303186219767, -0.08768322161637701, -0.06035993608732506, -0.05236, 0.1585562093577087, 5417.539682539682]","[1798.4235936161626, -385.60420935635244, 1.314955767516546, 0.22795303186219767, -0.08768322161637701, -0.06035993608732506, -0.05236, 0.1585562093577087, 5417.539682539682]",17
25,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1772.240720317834, -306.20121188624495, 1.7437143840898415, 0.1207286892968832, -0.04795079188059462, -0.0007603041386128055, -0.03491, 0.0, 139.20634920634922]",1
25,"[-1, -1, -1, -1, 1]","[871.6584082737479, -218.96540110494502, 2.5382788578932645, 0.08544384351349288, -0.18326253989865432, 0.0009103407834252284, -0.01745, 0, 60.0]","[1772.240720317834, -306.20121188624495, 1.7437143840898415, 0.1207286892968832, -0.04795079188059462, -0.0007603041386128055, -0.03491, 0.0, 139.20634920634922]",2
25,"[-1, -1, -1, 1, 2]","[1555.6452032124653, -284.4124020417026, 1.8767944329329656, 0.1179636427337911, -0.07579751469112808, 0.0012211617633800104, -0.03491, 0, 120.0]","[1772.240720317834, -306.20121188624495, 1.7437143840898415, 0.1207286892968832, -0.04795079188059462, -0.0007603041386128055, -0.03491, 0.0, 139.20634920634922]",2
25,"[-1, -1, 1, 2, 2]","[1772.240720317834, -306.20121188624495, 1.7437143840898415, 0.1207286892968832, -0.04795079188059462, -0.0007603041386128055, -0.03491, 0, 139.20634920634922]","[1772.240720317834, -306.20121188624495, 1.7437143840898415, 0.1207286892968832, -0.04795079188059462, -0.0007603041386128055, -0.03491, 0.0, 139.20634920634922]",2
26,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1745.050135053612, 121.1053624419896, 2.4995745309157846, 0.19906121464719762, 0.06289332780735539, -0.038408840108486775, -0.03491, 0.19026745122925046, 12633.809523809523]",18
26,"[-1, -1, -1, -1, 18]","[594.1619586397131, -22.682788913521126, 2.2158436295201587, 0.25147771347201087, 0.1895411531924279, -0.039919798955651065, -0.06981, 0.1585562093577087, 3810.0]","[1745.050135053612, 121.1053624419896, 2.4995745309157846, 0.19906121464719762, 0.06289332780735539, -0.038408840108486775, -0.03491, 0.19026745122925046, 12633.809523809523]",23
26,"[-1, -1, -1, 18, 23]","[1458.3951496089337, 87.75065128085583, 2.3344146089033457, 0.21043457956015874, 0.24125083667996572, -0.054955600216025795, -0.03491, 0.19026745122925046, 10350.0]","[1745.050135053612, 121.1053624419896, 2.4995745309157846, 0.19906121464719762, 0.06289332780735539, -0.038408840108486775, -0.03491, 0.19026745122925046, 12633.809523809523]",23
26,"[-1, -1, 18, 23, 23]","[1745.050135053612, 121.1053624419896, 2.4995745309157846, 0.19906121464719762, 0.06289332780735539, -0.038408840108486775, -0.03491, 0.19026745122925046, 12633.809523809523]","[1745.050135053612, 121.1053624419896, 2.4995745309157846, 0.19906121464719762, 0.06289332780735539, -0.038408840108486775, -0.03491, 0.19026745122925046, 12633.809523809523]",23
27,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1768.1081372658555, -416.1890787340343, 1.3875852415552015, 0.13277079642494083, 0.027146550159109537, -0.006993835290608096, -0.03491, 0.0, 4292.857142857143]",20
27,"[-1, -1, -1, -1, 20]","[475.7263505971204, -23.4968915086083, 0.8835992900346865, 0.28584561686152615, 0.011800634369868227, -0.06944515422534021, -0.10472, 0.1585562093577087, 3810.0]","[1768.1081372658555, -416.1890787340343, 1.3875852415552015, 0.13277079642494083, 0.027146550159109537, -0.006993835290608096, -0.03491, 0.0, 4292.857142857143]",7
27,"[-1, -1, -1, 20, 7]","[597.6863090247822, -164.89824203610226, 4.3620811974882985, 0.14488255136019598, -1.0082380987414572, -0.057335392828997155, -0.0, 0.12684496748616697, 4218.571428571428]","[1768.1081372658555, -416.1890787340343, 1.3875852415552015, 0.13277079642494083, 0.027146550159109537, -0.006993835290608096, -0.03491, 0.0, 4292.857142857143]",1
27,"[-1, -1, 20, 7, 1]","[1598.689041513774, -422.5234688966301, 2.5023370389875788, 0.08651247758054471, -0.08574287571401379, 0.0005314239675281558, -0.01745, 0, 4278.571428571428]","[1768.1081372658555, -416.1890787340343, 1.3875852415552015, 0.13277079642494083, 0.027146550159109537, -0.006993835290608096, -0.03491, 0.0, 4292.857142857143]",2
27,"[-1, 20, 7, 1, 2]","[1768.1081372658555, -416.1890787340343, 1.3875852415552015, 0.13277079642494083, 0.027146550159109537, -0.006993835290608096, -0.03491, 0, 4292.857142857143]","[1768.1081372658555, -416.1890787340343, 1.3875852415552015, 0.13277079642494083, 0.027146550159109537, -0.006993835290608096, -0.03491, 0.0, 4292.857142857143]",2
28,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1955.0279583002214, -212.835695767181, 0.9564666462209364, 0.20966207513265483, 0.29656734654392725, -0.011791088895169685, -0.10472, 0.0, 201.26984126984127]",5
28,"[-1, -1, -1, -1, 5]","[449.21176849063545, -42.10344607264775, 1.163934494883552, 0.18253539385567596, 0.05752902384461152, -0.0006674080431381201, -0.08727, 0, 60.0]","[1955.0279583002214, -212.835695767181, 0.9564666462209364, 0.20966207513265483, 0.29656734654392725, -0.011791088895169685, -0.10472, 0.0, 201.26984126984127]",2
28,"[-1, -1, -1, 5, 2]","[1118.0782774245538, -132.91176402550118, 1.7151756171687285, 0.1214396838647704, -0.026921742920902218, -0.001204170050066802, -0.03491, 0, 120.0]","[1955.0279583002214, -212.835695767181, 0.9564666462209364, 0.20966207513265483, 0.29656734654392725, -0.011791088895169685, -0.10472, 0.0, 201.26984126984127]",2
28,"[-1, -1, 5, 2, 2]","[1790.2618915778107, -211.18256153592012, 1.7849888274547883, 0.11982507485326312, -0.04321240523208703, -0.00013319116661760175, -0.03491, 0, 180.0]","[1955.0279583002214, -212.835695767181, 0.9564666462209364, 0.20966207513265483, 0.29656734654392725, -0.011791088895169685, -0.10472, 0.0, 201.26984126984127]",6
28,"[-1, 5, 2, 2, 6]","[1955.0279583002214, -212.835695767181, 0.9564666462209364, 0.20966207513265483, 0.29656734654392725, -0.011791088895169685, -0.10472, 0, 201.26984126984127]","[1955.0279583002214, -212.835695767181, 0.9564666462209364, 0.20966207513265483, 0.29656734654392725, -0.011791088895169685, -0.10472, 0.0, 201.26984126984127]",6
29,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1928.353574455472, 12.531400135329553, 1.2618486240651627, 0.17928092865961648, 0.0396732075929778, 0.002752208463602544, -0.08727, 0.0, 7671.9047619047615]",17
29,"[-1, -1, -1, -1, 17]","[663.0277190048054, 2.126122575377674, 1.8111718377087926, 0.22277246065062237, -0.27984445906588185, -0.05162059450714522, -0.05236, 0.1585562093577087, 3810.0]","[1928.353574455472, 12.531400135329553, 1.2618486240651627, 0.17928092865961648, 0.0396732075929778, 0.002752208463602544, -0.08727, 0.0, 7671.9047619047615]",16
29,"[-1, -1, -1, 17, 16]","[1531.6037219149696, 38.024819038108035, 1.7956819081439468, 0.20683491226228728, 0.15093023099241595, -0.05757197264960232, -0.03491, 0.1585562093577087, 7620.0]","[1928.353574455472, 12.531400135329553, 1.2618486240651627, 0.17928092865961648, 0.0396732075929778, 0.002752208463602544, -0.08727, 0.0, 7671.9047619047615]",5
29,"[-1, -1, 17, 16, 5]","[1928.353574455472, 12.531400135329553, 1.2618486240651627, 0.17928092865961648, 0.0396732075929778, 0.002752208463602544, -0.08727, 0, 7671.9047619047615]","[1928.353574455472, 12.531400135329553, 1.2618486240651627, 0.17928092865961648, 0.0396732075929778, 0.002752208463602544, -0.08727, 0.0, 7671.9047619047615]",5
30,"[-1, -1, -1, -1, -1]","[0, 0, 1, 0, 0, 0, -0.05236, 0, 0]","[1977.1439605012533, -451.4020707776527, 1.4103430730612216, 0.15698616088032274, 0.30217052539340805, 0.0037456932480085287, -0.06981, 0.0, 4972.936507936508]",19
30,"[-1, -1, -1, -1, 19]","[535.3258304576225, -13.417216627478174, 1.2467101800317468, 0.24414675792570573, 0.42569496160111236, -0.05232134767274729, -0.08727, 0.1585562093577087, 3810.0]","[1977.1439605012533, -451.4020707776527, 1.4103430730612216, 0.15698616088032274, 0.30217052539340805, 0.0037456932480085287, -0.06981, 0.0, 4972.936507936508]",14
