actions,cost,distance,p_id,states,target,time,xz_distance,mean_error
"[[-0.05236, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.06981, 0.0, 31.53455812455641]]",56.4224548,8.890764777,20,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.0024229349712786208), (11.1811862486643, -2.376343797293254, 6.547207513085072, 0.7455292839889492, 0.12245759651839695, 0.011429434240834094), (17.219450056664538, -2.3279013525305268, 5.61147736507968, 0.6384856672030733, 0.07204747506147337, -0.003967205008279254), (22.551067453196577, -2.42955591501415, 4.897645412136922, 0.7748530036700247, 0.14709865873534222, -0.0006919514208958791), (27.499880359873686, -3.0858520189585037, 5.428040178372471, 0.6469553324079335, -0.11840185275761321, -0.005536073556536863), (33.56474038102335, -4.653123673024522, 6.990975695760513, 0.5953716547970415, -0.14368275795040425, 0.0031151102941514926), (40.817417985054774, -5.7875460869995905, 7.406676477299095, 0.5934523794575696, 0.003200911511420111, 0.005019668230110012), (48.07743163345586, -6.416386363274733, 7.2200973473026, 0.5189988340910239, -0.03728273182912543, -0.0015105212266030565), (55.33189392333663, -7.357884582592051, 7.440651992196244, 0.5130124952850491, -0.07510252471384922, -0.0007053293413833068), (62.869835432529136, -8.470330101264254, 7.767427908427399, 0.5060744785720837, -0.07811013454101157, 0.00045546169390035953), (70.79789722565187, -10.17032528507048, 8.645727701955424, 0.39429611735347375, -0.22719601601100578, -0.003344698135571666), (73.22478989082238, -10.71977821946718, 8.814483389769563, 0.6788512309108334, -0.07008329401353736, 0.017744004510866992)]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]",0.044014497,0.940486779,1.049749497
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.06981, 0.0, 31.53455812455641]]",32.98763083,11.04149802,21,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (23.23865560849328, -14.919228101140556, 13.975820497456986, 0.4957630173973148, -0.25219182012403, 0.01712983669920827), (36.36327197963175, -19.665958630664747, 14.213479525399434, 0.18227434271405815, -0.41126348818203723, -0.004748752701015569), (49.86199276117289, -24.298984237470275, 14.096380199292357, 0.34716749148287684, -0.20520984998792055, 0.006072615060381006), (63.1180315185185, -26.26996188825943, 12.608064317268934, 0.3549044261882517, -0.0469604161220298, 0.0037669670598250425), (69.81885532583536, -25.081131088900207, 10.042606880364971, 0.6748645547351386, 0.5138958875127817, 0.024542890118028994)]","[69.81911015202114, -20.571076532064012, 0, 0, 0, 0]",0.030986991,4.510054564,1.812400299
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641]]",35.28544244,10.72091442,22,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.542173172121124, -11.875390832646731, 12.464853132393936, 0.4878313849060076, -0.14387558901677358, 0.013533686999395908), (35.45580936574809, -15.069270591439368, 12.565003814992124, 0.20800589592630125, -0.3419279527014634, -0.0059630264979553035), (47.66491359431639, -18.859602688356667, 12.814203660741502, 0.3498363044368892, -0.20617804810070026, 0.0042105320849221825), (59.923245832398486, -21.02353247865713, 11.98623167614356, 0.35735908291663104, -0.09273040925720374, 0.0028083748962438766), (70.84015038466973, -20.71465575633563, 9.59131094509571, 0.48109825268837414, 0.2173874748423446, 0.00644515839904421), (71.36583056157144, -20.62235889134851, 9.384250099221767, 0.7173217567672477, 0.26435287943735825, 0.03156413680544069)]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]",0.036496507,5.127224093,1.514303426
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641]]",38.4490961,9.251185264,23,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.206785763486664, -18.262881140960445, 13.836659346318942, 0.3462748588709712, -0.23296957104745603, 0.005745803453231291), (49.314713750203246, -20.61834151298193, 12.679990996410973, 0.35417909444152595, -0.07770473942724228, 0.0038868607677802346), (61.309321778252446, -23.00775668977347, 12.201201919329419, 0.2172973346944479, -0.28116780691254517, -0.0063629264705998305), (73.01359468218595, -24.48989135760856, 11.008708142449118, 0.48396282196435647, 0.10001829179966046, 0.00997383846172384), (79.59457832916432, -23.08334629936152, 8.336804269149503, 0.5634596298423695, 0.42327659377774435, 0.010180498631563494)]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]",0.03288914,3.947831038,5.470516558
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",34.3434824,10.48336443,24,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (23.23865560849328, -14.919228101140556, 13.975820497456986, 0.4957630173973148, -0.25219182012403, 0.01712983669920827), (36.36327197963175, -19.665958630664747, 14.213479525399434, 0.18227434271405815, -0.41126348818203723, -0.004748752701015569), (49.33969912826803, -26.647068794168614, 15.406545104013215, 0.16004902885174388, -0.5455229840764314, -0.0037462477691759684), (63.74577196173655, -30.514010281653277, 14.06298048508015, 0.5036424275283989, 0.0766137479545151, 0.017132080251253592), (73.95237035765635, -28.18084014403532, 9.930206968207623, 0.46352408380425253, 0.4314997525474194, 0.008096289919296562)]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]",0.030525298,3.300122297,2.356079226
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641]]",29.87630828,9.777063056,25,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.542173172121124, -11.875390832646731, 12.464853132393936, 0.4878313849060076, -0.14387558901677358, 0.013533686999395908), (35.45580936574809, -15.069270591439368, 12.565003814992124, 0.20800589592630125, -0.3419279527014634, -0.0059630264979553035), (47.56335700444633, -17.102412131593134, 11.573349518989273, 0.48591045546024925, 0.07818632555066314, 0.01135906794374555), (57.664753570274584, -16.558575574452394, 9.308725955342066, 0.3868550636600418, 0.08031439968286379, -0.001974631786994039)]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]",0.029468659,2.963523568,2.549333383
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",23.22074215,13.54778971,26,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.206785763486664, -18.262881140960445, 13.836659346318942, 0.3462748588709712, -0.23296957104745603, 0.005745803453231291), (44.71079021861454, -19.19911943985665, 12.593193864129052, 0.4912813777645679, 0.08218406613399187, 0.013800861597992278)]","[44.71975577398854, -14.228637375958987, 0, 0, 0, 0]",0.020247291,4.97049015,1.643738416
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641]]",31.82683159,12.04585183,27,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.206785763486664, -18.262881140960445, 13.836659346318942, 0.3462748588709712, -0.23296957104745603, 0.005745803453231291), (49.23210001983365, -22.72847485872635, 13.997835836899903, 0.18570671134294778, -0.3967646878350186, -0.004909024526025839), (62.494453117115256, -25.031719743196437, 12.52266504301583, 0.49033911250762036, 0.11412094538909948, 0.013663563192298115), (66.70862487330209, -24.230447150946215, 10.949205933407582, 0.5907314148544642, 0.3605845962225451, 0.019040648510720348)]","[66.71399306867215, -19.25671016414199, 0, 0, 0, 0]",0.030135071,4.973739884,0.979961426
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",22.60704091,11.25645081,28,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.199677219804705, -16.19914354040193, 12.50568128149482, 0.4907745978294298, 0.07572517424750116, 0.013591502832483948), (42.18754978905508, -15.40169133264936, 10.628387600894726, 0.47705477907372484, 0.26576112854641326, 0.009315830633301905)]","[42.194641539849506, -11.734715137270856, 0, 0, 0, 0]",0.020738062,3.666983053,1.943708069
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",32.98287345,10.67932019,29,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.228226190020074, -13.51172436146843, 13.55937094427288, 0.33491770532918774, -0.4204654156306135, 0.005765728648802105), (36.206785763486664, -18.262881140960445, 13.836659346318942, 0.3462748588709712, -0.23296957104745603, 0.005745803453231291), (49.23210001983365, -22.72847485872635, 13.997835836899903, 0.18570671134294778, -0.3967646878350186, -0.004909024526025839), (62.494453117115256, -25.031719743196437, 12.52266504301583, 0.49033911250762036, 0.11412094538909948, 0.013663563192298115), (69.15768788060804, -23.81214145835506, 10.13758793642526, 0.4730978676624602, 0.32265722570289374, 0.008219564228516446)]","[69.16532175134819, -20.503193662173697, 0, 0, 0, 0]",0.028704645,3.308956602,1.870375665
"[[-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.06981, 0.0, 31.53455812455641]]",48.96764986,10.12674806,30,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.0024229349712786208), (11.413287187173996, -3.2286208003297543, 7.716290207938156, 0.5863441176240125, -0.13762325519833657, 0.006390388872633141), (19.163503063040977, -4.0513086011853465, 7.534155057215647, 0.5914856639757079, 0.07369769268405235, 0.005673492435771616), (26.010026924930497, -3.7528292825563074, 6.0833885318349195, 0.6166472816076058, 0.15614054510775516, -0.0009867467763847399), (31.619313132211108, -3.7906224604993763, 5.351413788374618, 0.6521174380303728, 0.029316036836151003, -0.005730071102078719), (37.21773725270762, -4.70105701944541, 6.1023836808411, 0.619695026688619, -0.09972815150269027, -0.001466534022312884), (43.81387029532232, -6.362297702637416, 7.550079784518406, 0.5048637121853319, -0.20150371090762542, -0.00019227399829073973), (51.76661036230851, -8.310928724315401, 8.655990488802246, 0.4906579491732299, -0.1406617227569266, 0.0034084298603125913), (60.559121060104474, -11.291334503370253, 10.3245912657921, 0.24080692933187922, -0.42888377569990144, -0.007591500620201586), (68.65593839973602, -12.7101780469622, 9.945630806103356, 0.6957713963142694, 0.20770474576610662, 0.023045759401307764)]","[68.6650976252901, -10.947339430305828, 0, 0, 0, 0]",0.034282292,1.762862411,1.175551957
"[[-0.0, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641]]",22.27878211,14.83324241,31,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (11.979867312536655, -8.052150652242604, 11.837087637947024, 0.17058715791724038, -0.7729230202912865, -0.004711596121477775), (22.5118355937275, -16.76835887820314, 15.074550404138316, 0.3242331790135999, -0.5556242464104225, 0.00823426134740743), (36.42856194590121, -23.39468976141869, 15.450028627943643, 0.3438096600074786, -0.29194885432087286, 0.00804014794316811), (43.15277012866923, -24.65361603032024, 14.549718036147423, 0.5086773894854891, -0.013574922404646122, 0.01817803068229973)]","[43.15559701913147, -21.81257571464566, 0, 0, 0, 0]",0.022553115,2.841041722,0.285192873
"[[-0.0, 0.0, 31.53455812455641], [-0.01745, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.0, 0.0, 31.53455812455641], [-0.06981, 0.0, 31.53455812455641]]",24.11037108,10.92818118,32,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.83359374299332, -1.956144729726941, 7.023492212473483, 0.332506851115255, -0.5321053656341397, -0.01198471940855843), (12.372279371580733, -7.233444356472296, 11.197549274327296, 0.3278740088241256, -0.5645339019823639, 0.0027356080372407726), (23.542173172121124, -11.875390832646731, 12.464853132393936, 0.4878313849060076, -0.14387558901677358, 0.013533686999395908), (35.45580936574809, -15.069270591439368, 12.565003814992124, 0.20800589592630125, -0.3419279527014634, -0.0059630264979553035), (44.96201563373296, -15.023263856000247, 10.252018191930553, 0.6849846787231912, 0.4615903824326962, 0.025169997695186876)]","[44.96546815683425, -11.330249942354495, 0, 0, 0, 0]",0.024434219,3.693015527,1.037721662
"[[-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.08727, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.03491, 0.0, 31.53455812455641], [-0.05236, 0.0, 31.53455812455641]]",74.74310181,7.422763705,33,"[(0.0, 0.0, 4.257165346815115, 0.0, 0, 0), (4.646300694829413, -0.9288265457656706, 5.3189225978776316, 0.7632488542210144, -0.0659040231615018, 0.0020554660519761674), (10.279469424121674, -1.6750905088618984, 5.687910758809455, 0.7547629264746634, 0.08421981011775263, 0.005324638323115884), (15.616750319786494, -1.6928324010736198, 4.822522645234317, 0.7768661295367164, 0.16195917248740377, -0.001243755445614223), (20.257663711758752, -1.970676314203565, 4.5928421279505365, 0.7946911395178458, 0.04165570951798995, -0.004121769605910526), (25.170453132027895, -2.7258428523804517, 5.247358863304302, 0.7668642802376254, 0.0006384297912681819, 0.0015986300559152772), (30.559103041962658, -3.267468930309012, 5.338021031141986, 0.7628909489443848, 0.08640279967608512, 0.0026356830010171254), (35.7107484211927, -3.4736410001211495, 4.863120914732568, 0.7785115804475116, 0.11229545810145122, -0.0012065956930329958), (40.53705650005291, -3.864980878092484, 4.8243226512520625, 0.7829125212423002, 0.046715090267865404, -0.0019041980221488977), (45.554792645956766, -4.479061611668046, 5.169471015217323, 0.7693316703452253, 0.033962998594733056, 0.001054534806890426), (51.03302697289209, -5.450759596573849, 6.07603059854727, 0.6198281895907797, -0.1179156810925068, -0.0016139097408057216), (57.5586750908988, -6.778034812572817, 7.072636704472817, 0.5968730036462223, -0.07581710650418334, 0.0034638337959438784), (64.66009825318953, -7.489483477834373, 6.984861275090113, 0.5994623179002562, 0.04176325569350834, 0.003149428302912675), (71.47764523076896, -8.044128535582285, 6.834497350078241, 0.5297155264828558, -0.052531795515325844, -0.0030178584369229197), (78.49194469985328, -9.203652479638347, 7.431974142672293, 0.5119840944950287, -0.11522409544773492, -0.0007245282340381461), (85.58935905832381, -9.98977654385112, 7.361735803066266, 0.5938033453041338, 0.049756966272888135, 0.004877694801767892)]","[85.59111637766905, -9.250072591635423, 0, 0, 0, 0]",0.050314975,0.73970604,1.045550689
