id_camino,id_in_seq,initial_state,current_state,goal_state,out_action,timesteps
0,10,"[0, 0, 2.089187489283027, 0.6205830668956088, 0.28874374766045896, 0]","[10.214362955384868, -5.242319807568247, 8.75994820949308, 0.29583570654431446, -0.2642756020115139, -0.009991251032985865]","[11.060150735713497, -5.678566449259048, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
0,11,"[0, 0, 2.089187489283027, 0.6205830668956088, 0.28874374766045896, 0]","[11.05870932692492, -5.4829788393836925, 8.771254121569234, 0.5200238623688842, -0.15647980801884853, 0.04766558358575118]","[11.060150735713497, -5.678566449259048, 0, 0, 0.5235987755982988, 0]",[],6.306911625
1,0,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[0.0, 0.0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.06342248374308349]",6.306911625
1,1,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[0.6553761832907052, 0.0676602269744029, 2.79191512903633, 0.7265892553136679, 0.35386044350593004, -0.011244153839766728]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
1,2,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[1.1620561616705025, 0.07899222305533937, 2.198426034948095, 0.764352681920718, 0.23202743831582398, -0.026607791063527307]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
1,3,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[1.5786526618, -0.01480573302068152, 1.9018668845656, 0.8865400846028823, 0.070550314609555, -0.03158988006601868]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.06342248374308349]",6.306911625
1,4,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[1.9478719235502362, -0.1938757773004975, 1.946151511674128, 0.9213718183531754, -0.10478506276353447, -0.03199758990037453]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.19026745122925046]",6.306911625
1,5,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[2.2262022703854774, -0.415796998184421, 0.8009428335177927, 0.3604956842196896, -0.061353840806453695, 0.08570572138224043]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
1,6,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[2.373860460307709, -0.5805861497155586, 0.16011712070361225, 1.1154663300182517, 0.48337763075073353, 0.09651751251694317]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,7,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[2.3878276978544197, -0.6017112753961976, 0.002932097436224321, 1.2950637475193776, 0.5463280685071397, 0.09423153596434707]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,8,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[2.5616500421382034, -0.9899184781494776, -1.903254873694241, 2.292373476572021, 1.1114787213805608, 0.10069277402182955]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,9,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[2.672897281469257, -1.1576541342642424, -0.42882850187667665, 0.525407656409235, 1.1100173088486274, -0.04410041837834241]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,10,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[2.750787739383597, -1.4650537745296324, -1.4863348060882247, 2.0200777933266805, 0.885471367144399, -0.021210939889913703]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,11,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[2.8551348098631926, -1.6641644306732335, 0.06174358507158611, 0.9488624983062101, 0.41446119155799066, -0.08171685360529582]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,12,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[2.951984503023618, -1.857193140345933, 0.6354932960017403, 1.0783239363306443, -0.05055185253682884, -0.06365002165276765]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.12684496748616697]",6.306911625
1,13,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.027988679052738, -2.0749370431481715, 0.6560915841976953, 1.7255246541950016, -0.1130197380288488, -0.016432496946998595]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.1585562093577087]",6.306911625
1,14,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.1099737826928564, -2.3282587373953816, 0.2958817453395448, 0.8337189483964724, 0.1958433463096062, 0.08052660506505727]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,15,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.1401021511031812, -2.3957713850676887, 0.005031693593975448, 1.444543894935317, 0.3510460410067952, 0.07333970911630637]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,16,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.1683920696719032, -2.458703196482075, 0.0010148966771747166, 1.1814150702799042, 0.47434680433433946, 0.07354683393273534]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,17,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.31317286403565, -2.840655131889302, -1.4556138899960929, 2.5286530836070757, 0.8922477919723008, 0.06638218838300763]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,18,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.4352632570455954, -3.027864122056918, -0.3281874754138663, 0.6946284468667705, 0.9251639905834544, -0.02009164965555311]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,19,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.5304554564574544, -3.345536687809784, -1.3218809432857281, 2.202774482776419, 0.8254908214509863, -0.007757923370501806]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,20,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.6440280908858824, -3.547090410610045, -0.0011605355259572778, 0.935678222979524, 0.5012218042957851, -0.0579656579814391]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,21,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.734693665480684, -3.7264036828740896, 0.3305488837591331, 1.0531849826761102, 0.16436454344944745, -0.045887494912460566]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.09513372561462523]",6.306911625
1,22,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.8210718428668904, -3.911867661427883, 0.3928346862564578, 1.5180319006052612, 0.07252528457935326, -0.01508041618836884]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.09513372561462523]",6.306911625
1,23,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[3.9374737946016176, -4.135462652239958, 0.42909053027104527, 1.575804475386851, 0.16079579979700184, 0.013618468640931969]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,24,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[4.0818696704450455, -4.365758893409773, 0.33323925763342765, 1.1664727919093354, 0.3338977366801674, 0.04093152140276277]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,25,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[4.150254791429777, -4.493686912452417, 0.002745147066121133, 1.9770314457243643, 0.42779795991639147, 0.022660543278183204]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.09513372561462523]",6.306911625
1,26,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[4.225469587908127, -4.604086308209001, 0.0031620089965915497, 0.9880897107582463, 0.5695935875261292, 0.046146831745515926]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,27,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[4.361124156260649, -4.945849427416531, -1.221462180709472, 2.42968771392496, 0.825085476654889, 0.0386687556744474]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,28,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[4.484445783047204, -5.139262841763817, -0.23268546384379932, 0.7953275095389432, 0.7881534536283041, -0.021929498857576765]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,29,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[4.5895569656922985, -5.464627538195036, -0.8692534755691002, 2.4646329259128086, 0.64274176983222, -0.02659338113163963]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
1,30,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[4.713860483379941, -5.669155553664488, 0.10923572381041877, 1.084488031261664, 0.4066187859956016, -0.03473299620835821]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,31,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[4.818913152753866, -5.858801031805252, 0.3018678893243711, 1.0771958852259498, 0.234285129062242, -0.01827261029867585]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,32,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[4.934688547580128, -6.061923549919441, 0.4166805482255515, 1.131658393926431, 0.18613108286549632, 0.00415446671398275]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
1,33,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[5.050150492047717, -6.2459781510238015, 0.20346649979580558, 1.1547212546083478, 0.3403779398669037, 0.03454967255159786]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,34,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[5.084083014829112, -6.317655301673958, 0.0023823947056892444, 1.6583306862792369, 0.39454984349444233, 0.02611612780634609]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,35,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[5.269849785410916, -6.782830690063478, 0.1783559413872714, 3.3457420825253097, 0.3733791096896978, -0.05224193863072401]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,36,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[5.515448123908891, -7.056332686456678, 0.8879817210756865, 1.2105698851131823, 0.1712079722453389, -0.018703912372023068]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,37,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[5.718224293230421, -7.271511065861353, 0.8540390347797445, 1.1937674484542422, 0.10590691881387729, -0.0005222354912538538]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,38,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[5.907392081932407, -7.492924682460903, 0.7300059926006058, 1.2175862572322596, 0.1617963691531863, 0.02056921934450822]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,39,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[6.076730622744706, -7.700716521836041, 0.36160180299168254, 1.171705350036291, 0.3656350105020539, 0.04564992717793938]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,40,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[6.144609507516676, -7.814303491059687, 0.003513418951690569, 1.91526500353699, 0.4667960844440567, 0.02893727501439132]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
1,41,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[6.235657879658462, -7.943694226907423, 0.00253990073977932, 0.9335768523561617, 0.6194509286227803, 0.04387669944543937]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,42,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[6.370606535236818, -8.272035892843089, -1.296490843792972, 2.317600843333083, 0.8702703609387812, 0.040694135985736526]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
1,43,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[6.670702131861176, -8.888479634798216, -2.6693518050530827, 3.2326342034130677, 1.2548771204961424, 0.10053348356100063]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
1,44,"[0, 0, 3.619012907298644, 1.700711978737415, 0.43931016975029535, 0]","[6.823330785243158, -9.051898154730269, -0.39831666006304944, 0.5608352395660716, 1.1027303055447852, -0.06191868871901981]","[7.0256419598328055, -9.214595676319663, 0, 0, 0.5235987755982988, 0]",[],6.306911625
2,0,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[0.0, 0.0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.19026745122925046]",6.306911625
2,1,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[0.5056008138601581, -0.08210975204184251, 2.102419517317949, 0.4441096588155458, 0.06368533455059391, 0.023281579461638682]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.06342248374308349]",6.306911625
2,2,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[0.904627920572507, -0.19701273040605566, 1.877562905562833, 0.9158523598083284, 0.048578245405196216, -0.02926180414555897]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.06342248374308349]",6.306911625
2,3,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[1.2685803178226507, -0.3856655526074998, 1.9292216075066422, 0.9504145627610833, -0.10339213888381772, -0.027531477842640706]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.19026745122925046]",6.306911625
2,4,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[1.5407678529871833, -0.6065511853596122, 0.6528080923378344, 0.3150804937327541, -0.03005980186894935, 0.10133694514341283]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
2,5,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[1.6495527366930471, -0.7744678806069274, 0.004694700527358271, 1.9343086469286401, 0.4161840037282092, 0.07382709064225346]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
2,6,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[1.7143855917472783, -0.8812380752337938, 1.9096176947280204e-05, 1.1783995251587276, 0.6180581046592835, 0.07584766714618373]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
2,7,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[1.8841241662217523, -1.2430686809626288, -1.7373858552127501, 2.2619987573113485, 1.0718643043715816, 0.08057400117387052]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.03171124187154174]",6.306911625
2,8,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[1.9966671289514526, -1.413778086875406, -0.392884038063655, 0.5873698885539184, 1.0285128699949058, -0.04457625065182183]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
2,9,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[2.0792759257393265, -1.7249382421044352, -1.2674784938090022, 2.188457152923376, 0.7854306586667147, -0.029768972036679178]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
2,10,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[2.3211035504902022, -2.3469393365239215, -0.20440253726179156, 4.134563327413619, 0.5420744268570379, -0.08152360276417958]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
2,11,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[2.8862161983488344, -3.1043541464353646, 5.329242109114002, 0.6565843356775186, -0.7575038952593718, -0.0891444138749321]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.09513372561462523]",6.306911625
2,12,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[3.7095154263254315, -3.9667676823793987, 6.593032618244691, 0.723414004564496, -0.6635422796387779, 0.01830904961474677]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
2,13,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[4.818995398213059, -4.813384392711891, 7.412799333158398, 0.4604386809086841, -0.4642689999829258, 0.04193478802028904]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.09513372561462523]",6.306911625
2,14,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[6.220985381519528, -5.409933761265941, 7.8659896179159885, 0.7598674749362572, -0.23567007268489606, 0.015908969058086874]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
2,15,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[7.748937390783753, -5.741001923379739, 7.819647274875208, 0.5107164668457462, -0.01352604297772795, 0.04352116258489426]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
2,16,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[9.261382655961606, -5.756006698226941, 7.305259993159047, 0.6079261247537674, 0.16504400901225097, 0.029837679787847387]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
2,17,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[10.676812286308936, -5.643002733796489, 6.969875252835373, 0.37301776303961665, 0.09919283789647451, -0.013334325694408643]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
2,18,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[12.03391027494412, -5.575190283449456, 6.610700918905597, 0.8126357413651181, 0.21570423286318116, 0.017532649977169787]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
2,19,"[0, 0, 2.7600410749256743, 0.13844152624756845, 0.05011722418244924, 0]","[12.98174908434034, -5.419307606120794, 6.045118338492033, 0.4589828844220938, 0.32069858398066503, 0.03098747581734489]","[12.98353108710796, -5.304072211892005, 0, 0, 0.5235987755982988, 0]",[],6.306911625
3,0,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[0.0, 0.0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
3,1,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[0.5630653521412021, -0.12887623952749958, 2.9165623052827585, 1.2001628718939104, -0.006468428817726116, -0.037537429300140916]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
3,2,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[1.175883216248162, -0.47246066961092165, 3.8193802206881986, 1.0957127376523, -0.30591640884891397, -0.04187112921159814]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.03171124187154174]",6.306911625
3,3,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[1.8864782425471671, -0.9248452931666548, 4.545057707690541, 0.4902129214879569, -0.4526416490592631, -0.0061385911440973665]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
3,4,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[2.7256925504724814, -1.4716654415638557, 5.445806809137652, 0.7140542048423667, -0.4357503932047751, 0.004574301279452196]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",6.306911625
3,5,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[3.7359268760966944, -2.071616226841976, 6.265478619948711, 0.7119014531500601, -0.38979401688459253, 0.010059342545369514]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
3,6,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[4.922139009444352, -2.650325994849572, 6.891741526524357, 0.7976932143896784, -0.281584996184915, 0.019273143853252298]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
3,7,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[6.2429200220148715, -3.09255161331462, 7.021377412519506, 0.5989842259494037, -0.15440537916144756, 0.027561751769864317]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
3,8,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[7.6339578184211625, -3.3597223264596314, 7.118011274207259, 0.8227204596346642, -0.012721321994733095, 0.02039642344080637]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",6.306911625
3,9,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[9.045724976973212, -3.451791829502222, 6.987410991548509, 0.8206891519318897, 0.1135818211492283, 0.019655886068500848]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
3,10,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[10.42108201107697, -3.444239611365836, 6.818435025121491, 0.3833331769168885, 0.028708987262833066, -0.013883572567673424]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
3,11,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[11.769077458162032, -3.540607910733146, 6.7865014870604, 0.38692123607358103, -0.05797098691433706, -0.013862277991436911]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
3,12,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[13.11397211673372, -3.7540527195768876, 6.919770372287653, 0.3783331716916805, -0.14418789748023617, -0.013557001776780262]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",6.306911625
3,13,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[14.482157813747152, -4.050970549395859, 7.121201929741058, 0.594543173935352, -0.12383242144801598, 0.003808047601024923]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",6.306911625
3,14,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[15.893756869879883, -4.314877527372452, 7.249247030465798, 0.6709674119565437, -0.06307712742463911, 0.00998968296559019]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.03171124187154174]",6.306911625
3,15,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[17.3079429156406, -4.454001693463967, 6.9459344139943635, 0.6068699952408603, 0.06936487913437331, 0.027052770098120623]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",6.306911625
3,16,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[18.677103281925373, -4.485355857396386, 6.819054289633325, 0.3848656134433438, -0.0008494997994725618, -0.01394537499000285]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",6.306911625
3,17,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[20.02768744469052, -4.60006140472891, 6.792572390176303, 0.5314551921913048, -0.02040350408230519, -0.003077571520026784]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.06342248374308349]",6.306911625
3,18,"[0, 0, 2.7978243475544144, 0.18063060654963742, 0.06447161996344952, 0]","[20.91492822612986, -4.657236826659168, 6.60489418047892, 0.46913742621859494, 0.0742104116728698, 0.034481095911848766]","[20.920077589257527, -4.810049529885329, 0, 0, 0.5235987755982988, 0]",[],6.306911625
